frame,train_track_id,train_conf,train_bbox,assigned_track,overlap
82,1,0.890188455581665,"[826.1737060546875, 237.5626678466797, 1383.0494384765625, 830.9922485351562]",,0.0
83,1,0.8680537343025208,"[834.956787109375, 235.78846740722656, 1382.813232421875, 834.51611328125]",,0.0
84,1,0.8685400485992432,"[837.9114990234375, 234.54006958007812, 1382.1845703125, 835.5258178710938]",,0.0
85,1,0.8916531801223755,"[829.9541625976562, 236.09530639648438, 1383.60693359375, 836.903564453125]",,0.0
86,1,0.8917562365531921,"[826.9696044921875, 236.14772033691406, 1384.0684814453125, 836.7689819335938]",,0.0
87,1,0.8520220518112183,"[823.9490966796875, 231.2052001953125, 1383.9998779296875, 846.596923828125]",voie3,0.2536
88,1,0.8521074652671814,"[823.2130737304688, 228.69447326660156, 1384.401123046875, 849.5396728515625]",voie3,0.2563
88,3,0.7867788076400757,"[844.3665771484375, 221.78358459472656, 1204.7713623046875, 835.1801147460938]",voie3,0.236
89,1,0.8620883822441101,"[821.1107788085938, 227.35409545898438, 1384.7593994140625, 848.2935791015625]",voie2,0.2455
89,3,0.7920393943786621,"[836.1742553710938, 220.83200073242188, 1209.809326171875, 836.052734375]",voie2,0.2279
90,1,0.8629345893859863,"[820.2886962890625, 226.820068359375, 1385.1241455078125, 847.31005859375]",voie2,0.2448
90,3,0.7943727970123291,"[832.568359375, 220.49337768554688, 1212.271484375, 836.0170288085938]",voie2,0.2284
91,1,0.8905871510505676,"[819.2457885742188, 229.00900268554688, 1384.357666015625, 847.7224731445312]",,0.0
92,1,0.8903513550758362,"[818.8416748046875, 229.31130981445312, 1384.23828125, 847.4624633789062]",,0.0
93,1,0.8914945721626282,"[824.32373046875, 231.86355590820312, 1384.4539794921875, 849.7423706054688]",,0.0
94,1,0.8916428685188293,"[826.3229370117188, 232.65443420410156, 1384.2025146484375, 850.7176513671875]",,0.0
95,1,0.8874307870864868,"[820.048828125, 234.71717834472656, 1382.2275390625, 852.3137817382812]",,0.0
96,1,0.8870285153388977,"[817.995849609375, 235.87123107910156, 1382.01318359375, 853.2906494140625]",,0.0
97,1,0.885077714920044,"[812.5447998046875, 236.5452423095703, 1382.3809814453125, 855.2216796875]",,0.0
98,1,0.885108232498169,"[810.8038330078125, 236.85850524902344, 1382.1031494140625, 856.1150512695312]",,0.0
99,1,0.8827993869781494,"[822.1982421875, 231.38731384277344, 1383.1513671875, 857.2423095703125]",,0.0
100,1,0.8831687569618225,"[826.1438598632812, 229.34657287597656, 1382.8126220703125, 857.7435913085938]",,0.0
101,1,0.8829152584075928,"[819.280029296875, 220.54241943359375, 1383.333984375, 858.3428344726562]",,0.0
102,1,0.8816465139389038,"[816.9761352539062, 217.83428955078125, 1383.31396484375, 859.0413818359375]",,0.0
103,1,0.8830382227897644,"[820.9443969726562, 209.38577270507812, 1382.2713623046875, 861.2770385742188]",,0.0
104,1,0.8835387229919434,"[823.384521484375, 206.9457550048828, 1382.084716796875, 862.3255615234375]",,0.0
105,1,0.8822306394577026,"[814.6625366210938, 206.2151336669922, 1383.084228515625, 865.6797485351562]",,0.0
106,1,0.8819317817687988,"[811.0374755859375, 205.4534454345703, 1383.009521484375, 866.601806640625]",,0.0
107,1,0.8767609596252441,"[809.1617431640625, 201.8198699951172, 1381.87451171875, 868.070068359375]",,0.0
108,1,0.8768017888069153,"[808.1610717773438, 200.39956665039062, 1381.289794921875, 868.610595703125]",,0.0
109,1,0.8719390034675598,"[810.5499267578125, 199.069580078125, 1379.6015625, 869.2929077148438]",,0.0
110,1,0.8713842630386353,"[811.2448120117188, 199.17140197753906, 1378.3616943359375, 870.1449584960938]",,0.0
111,1,0.8701034188270569,"[808.960205078125, 199.7429656982422, 1379.9580078125, 870.3021240234375]",,0.0
112,1,0.868818998336792,"[807.3029174804688, 199.92848205566406, 1380.076171875, 870.3107299804688]",,0.0
113,1,0.8740666508674622,"[795.2921142578125, 201.3486785888672, 1379.00146484375, 870.8997802734375]",,0.0
114,1,0.873820960521698,"[791.33544921875, 201.72608947753906, 1378.8670654296875, 870.837890625]",,0.0
115,1,0.8752736449241638,"[786.630126953125, 201.76051330566406, 1378.4287109375, 871.3954467773438]",,0.0
116,1,0.8752869367599487,"[785.591552734375, 201.47064208984375, 1378.6552734375, 871.3510131835938]",,0.0
117,1,0.8706223964691162,"[784.7681274414062, 198.73541259765625, 1376.5289306640625, 871.7822875976562]",,0.0
118,1,0.8707830905914307,"[784.3673706054688, 197.95547485351562, 1376.097412109375, 872.1453247070312]",,0.0
119,1,0.8697857856750488,"[787.1176147460938, 196.94232177734375, 1362.521484375, 872.450439453125]",,0.0
120,1,0.8712316751480103,"[788.9083862304688, 196.54640197753906, 1357.731201171875, 872.57421875]",,0.0
121,1,0.879011869430542,"[779.1478271484375, 195.6781005859375, 1350.479736328125, 879.8866577148438]",,0.0
122,1,0.8785129189491272,"[776.1070556640625, 195.68191528320312, 1348.22216796875, 882.582763671875]",,0.0
123,1,0.8738089799880981,"[789.3427124023438, 198.0047607421875, 1346.58154296875, 888.0040283203125]",,0.0
124,1,0.8741908669471741,"[794.1193237304688, 197.67742919921875, 1346.505126953125, 888.7650756835938]",,0.0
125,1,0.88420569896698,"[786.7455444335938, 197.79896545410156, 1347.5272216796875, 895.6513671875]",,0.0
126,1,0.884101152420044,"[784.355224609375, 196.28025817871094, 1348.314208984375, 897.001220703125]",,0.0
127,1,0.8905013203620911,"[774.09619140625, 196.30007934570312, 1349.0257568359375, 901.2680053710938]",,0.0
128,1,0.8900802731513977,"[771.308837890625, 196.25271606445312, 1350.1341552734375, 902.9552001953125]",,0.0
129,1,0.8961597084999084,"[767.6673583984375, 194.8868865966797, 1347.61376953125, 915.2992553710938]",,0.0
130,1,0.8961062431335449,"[767.3182373046875, 193.0069580078125, 1347.653564453125, 918.4851684570312]",,0.0
131,1,0.8930410742759705,"[770.4614868164062, 198.57667541503906, 1347.5323486328125, 928.4651489257812]",,0.0
132,1,0.8929101824760437,"[773.5389404296875, 197.38418579101562, 1348.7728271484375, 928.822265625]",,0.0
133,1,0.88873291015625,"[773.8837280273438, 205.68988037109375, 1357.3094482421875, 929.9453125]",,0.0
134,1,0.8899418711662292,"[771.0253295898438, 205.94287109375, 1358.609375, 929.5533447265625]",,0.0
135,1,0.889487087726593,"[767.4964599609375, 219.3199462890625, 1351.19921875, 931.70703125]",,0.0
136,1,0.8897513747215271,"[768.76220703125, 217.9302215576172, 1353.449951171875, 931.489013671875]",,0.0
137,1,0.8849107623100281,"[765.4969482421875, 228.31622314453125, 1340.746337890625, 939.08740234375]",,0.0
138,1,0.8848589658737183,"[766.3663940429688, 228.6761932373047, 1340.232666015625, 940.8594970703125]",,0.0
139,1,0.8778764605522156,"[741.7487182617188, 246.88970947265625, 1306.47607421875, 945.171630859375]",,0.0
140,1,0.8783532977104187,"[737.7770385742188, 245.1374969482422, 1301.97998046875, 943.6509399414062]",,0.0
141,1,0.8883777260780334,"[720.1902465820312, 258.1070251464844, 1281.521728515625, 938.33056640625]",,0.0
142,1,0.8880138993263245,"[719.9555053710938, 256.2757568359375, 1285.95166015625, 937.0336303710938]",,0.0
143,1,0.8869631886482239,"[710.729736328125, 253.8820037841797, 1273.8148193359375, 926.156494140625]",,0.0
144,1,0.8870378732681274,"[711.0747680664062, 251.97311401367188, 1277.283935546875, 927.0966186523438]",,0.0
145,1,0.8855225443840027,"[705.6913452148438, 265.5028076171875, 1264.7008056640625, 929.8038330078125]",,0.0
146,1,0.8858693838119507,"[706.4962768554688, 268.34820556640625, 1267.489013671875, 934.703369140625]",,0.0
147,1,0.8825403451919556,"[688.6135864257812, 278.7039794921875, 1247.464599609375, 931.5538940429688]",,0.0
148,1,0.8824715614318848,"[686.4717407226562, 279.36602783203125, 1248.3336181640625, 933.0631103515625]",,0.0
149,1,0.8800752758979797,"[674.6009521484375, 287.8903503417969, 1229.0147705078125, 927.2671508789062]",,0.0
150,1,0.8846732378005981,"[674.8527221679688, 285.3129577636719, 1222.0802001953125, 922.107421875]",,0.0
151,1,0.8944645524024963,"[667.6254272460938, 285.5367431640625, 1208.830810546875, 916.369140625]",,0.0
152,1,0.896144688129425,"[671.01806640625, 284.4141540527344, 1213.6766357421875, 918.642333984375]",,0.0
153,1,0.884512722492218,"[657.830810546875, 284.8097839355469, 1193.0081787109375, 907.5573120117188]",,0.0
154,1,0.884619414806366,"[656.5333251953125, 283.3128662109375, 1193.19970703125, 907.109375]",,0.0
155,1,0.8850023150444031,"[647.1864624023438, 280.29998779296875, 1183.083251953125, 893.6052856445312]",,0.0
156,1,0.8849356770515442,"[644.789794921875, 279.007568359375, 1183.292236328125, 893.6050415039062]",,0.0
157,1,0.8834019303321838,"[636.5891723632812, 281.1984558105469, 1164.92822265625, 888.9828491210938]",,0.0
158,1,0.8834770917892456,"[636.10888671875, 280.795654296875, 1164.1094970703125, 891.347412109375]",,0.0
159,1,0.8987425565719604,"[642.7454833984375, 283.18878173828125, 1168.8138427734375, 878.515869140625]",,0.0
160,1,0.8986417055130005,"[646.16015625, 283.043212890625, 1176.0274658203125, 878.40283203125]",,0.0
161,1,0.891970694065094,"[647.345703125, 281.0765686035156, 1168.757080078125, 871.4880981445312]",,0.0
162,1,0.8920673727989197,"[648.1710815429688, 280.005615234375, 1170.4373779296875, 873.7664794921875]",,0.0
163,1,0.8334404230117798,"[653.6063842773438, 284.8726806640625, 1162.05419921875, 814.2479858398438]",voie2,0.1096
164,1,0.841173529624939,"[652.4031982421875, 284.6495056152344, 1163.6009521484375, 785.3309326171875]",voie2,0.0562
165,1,0.8492283225059509,"[645.303466796875, 287.3655700683594, 1159.8734130859375, 819.0538940429688]",voie2,0.0999
166,1,0.866298258304596,"[643.7578125, 285.4312438964844, 1159.6890869140625, 847.2496948242188]",voie2,0.1363
167,1,0.8084485530853271,"[648.5848388671875, 286.075927734375, 1156.21875, 827.1284790039062]",voie2,0.0674
168,1,0.8200960159301758,"[652.5819091796875, 284.45458984375, 1156.2962646484375, 822.8662719726562]",voie2,0.0631
169,1,0.8533992171287537,"[661.0953369140625, 283.95489501953125, 1152.555419921875, 831.8865966796875]",voie2,0.0639
170,1,0.8469086289405823,"[656.574951171875, 283.3579406738281, 1154.269287109375, 830.5689697265625]",voie2,0.0634
171,1,0.8306553363800049,"[654.3278198242188, 288.63623046875, 1147.3787841796875, 824.9924926757812]",voie2,0.072
172,1,0.8066361546516418,"[656.0015869140625, 289.7962951660156, 1145.2132568359375, 813.919921875]",voie2,0.0533
173,1,0.8118031024932861,"[649.4617309570312, 296.5585632324219, 1138.1009521484375, 777.3863525390625]",voie2,0.0462
174,1,0.814827561378479,"[647.9775390625, 295.166015625, 1134.89208984375, 791.71630859375]",voie2,0.0761
175,1,0.8585771918296814,"[639.8026123046875, 297.1992492675781, 1133.8468017578125, 814.9510498046875]",voie2,0.0702
176,1,0.8579110503196716,"[637.0877685546875, 297.1230773925781, 1134.7598876953125, 825.46923828125]",voie2,0.0832
177,1,0.839549720287323,"[639.6356811523438, 299.8412780761719, 1127.0728759765625, 814.5587768554688]",voie1,0.0453
178,1,0.8430021405220032,"[639.6658325195312, 297.6875, 1129.0692138671875, 812.20751953125]",voie1,0.0444
179,1,0.852996289730072,"[635.8444213867188, 303.2709045410156, 1126.8787841796875, 805.9888305664062]",voie1,0.0604
180,1,0.8528510332107544,"[634.9129638671875, 302.4683532714844, 1130.5408935546875, 804.8659057617188]",voie1,0.0598
181,1,0.8548072576522827,"[633.4658813476562, 306.55279541015625, 1133.44140625, 807.83349609375]",voie1,0.0628
182,1,0.8426116108894348,"[634.588623046875, 305.90997314453125, 1138.69580078125, 785.6201171875]",voie1,0.0538
183,1,0.8362758159637451,"[634.26123046875, 315.00714111328125, 1134.9136962890625, 794.2938232421875]",voie1,0.0606
184,1,0.8359300494194031,"[634.5037231445312, 314.3792724609375, 1137.587158203125, 797.9348754882812]",voie1,0.0615
185,1,0.8435565233230591,"[634.8383178710938, 324.7738342285156, 1137.5565185546875, 791.3377075195312]",voie1,0.0661
186,1,0.8436024188995361,"[634.5250244140625, 325.8089599609375, 1141.527587890625, 789.4745483398438]",voie1,0.0651
187,1,0.8350558876991272,"[634.5282592773438, 328.1836242675781, 1137.687744140625, 796.2848510742188]",voie1,0.0772
188,1,0.835084855556488,"[634.5521850585938, 326.9468994140625, 1140.6942138671875, 800.4581909179688]",voie1,0.0783
189,1,0.8246985077857971,"[631.4334106445312, 333.7944030761719, 1134.2158203125, 786.831787109375]",voie1,0.0839
190,1,0.8243368864059448,"[631.5838623046875, 333.82623291015625, 1137.2474365234375, 783.1697387695312]",voie1,0.0814
191,1,0.8195881843566895,"[629.2609252929688, 336.2449951171875, 1129.536376953125, 796.2108154296875]",voie1,0.0925
192,1,0.8191052079200745,"[629.2861938476562, 335.7569580078125, 1131.470458984375, 803.3448486328125]",voie1,0.0958
193,1,0.8316671252250671,"[627.0245361328125, 336.9703369140625, 1127.897705078125, 792.869140625]",voie1,0.0947
194,1,0.8328142166137695,"[626.16064453125, 335.29083251953125, 1131.2974853515625, 791.5562133789062]",voie1,0.0934
195,1,0.8167212605476379,"[623.6207275390625, 333.44482421875, 1129.4931640625, 798.5023803710938]",voie1,0.0922
196,1,0.8178063035011292,"[624.5250244140625, 329.3643798828125, 1134.1669921875, 801.8892211914062]",voie1,0.092
197,1,0.7999835014343262,"[624.2825317382812, 333.72784423828125, 1133.0360107421875, 797.6393432617188]",voie1,0.084
198,1,0.8008136749267578,"[624.7521362304688, 332.7931823730469, 1137.3109130859375, 796.884765625]",voie1,0.0826
199,1,0.7949323654174805,"[617.554443359375, 340.22821044921875, 1132.882080078125, 787.5118408203125]",voie1,0.113
200,1,0.7947285771369934,"[615.5259399414062, 340.04766845703125, 1136.240234375, 783.7859497070312]",voie1,0.1102
201,1,0.8052492141723633,"[626.3818969726562, 344.2527770996094, 1133.962158203125, 784.0152587890625]",voie1,0.1176
202,1,0.8050784468650818,"[630.0427856445312, 343.1344909667969, 1137.1522216796875, 785.0596923828125]",voie1,0.1162
203,1,0.8095441460609436,"[608.4840698242188, 345.1640930175781, 1132.70556640625, 791.7864379882812]",voie1,0.1316
204,1,0.8092653751373291,"[602.3068237304688, 343.7538146972656, 1136.895263671875, 795.7532958984375]",voie1,0.1349
204,4,0.7856929302215576,"[746.7677001953125, 341.34307861328125, 1143.1087646484375, 812.3431396484375]",voie1,0.0877
205,1,0.8136877417564392,"[598.3428344726562, 354.94586181640625, 1128.8226318359375, 782.6312866210938]",voie1,0.1302
205,4,0.7789536118507385,"[831.4470825195312, 348.6495056152344, 1137.1739501953125, 809.6132202148438]",voie2,0.0479
206,1,0.8138822913169861,"[598.2842407226562, 356.592529296875, 1131.5477294921875, 778.1036987304688]",voie1,0.126
206,4,0.7785720825195312,"[861.0997314453125, 348.6240539550781, 1140.3594970703125, 809.736328125]",voie2,0.0531
207,1,0.8181211948394775,"[585.7208862304688, 359.57928466796875, 1126.97265625, 797.0266723632812]",voie1,0.1457
208,1,0.8178738355636597,"[583.0258178710938, 357.38134765625, 1131.5657958984375, 803.9774780273438]",voie1,0.1502
209,1,0.835517168045044,"[575.9839477539062, 360.4565734863281, 1127.50634765625, 815.8123168945312]",voie1,0.1627
210,1,0.8354915976524353,"[575.2780151367188, 358.262939453125, 1132.684814453125, 820.4507446289062]",voie1,0.1642
211,1,0.8360840678215027,"[569.2894897460938, 360.4803466796875, 1125.9053955078125, 819.9745483398438]",voie1,0.1693
212,1,0.8360278606414795,"[569.166259765625, 358.7393493652344, 1130.0484619140625, 820.759033203125]",voie1,0.168
213,1,0.8008115291595459,"[567.7718505859375, 360.7248840332031, 1122.8465576171875, 821.553955078125]",voie1,0.1765
214,1,0.8003265261650085,"[568.8389892578125, 360.32177734375, 1125.8599853515625, 824.068603515625]",voie1,0.177
215,1,0.8061150908470154,"[569.26904296875, 363.1177673339844, 1122.87939453125, 820.6683349609375]",voie1,0.1761
216,1,0.805077314376831,"[572.4251708984375, 361.8959045410156, 1128.317138671875, 820.7032470703125]",voie1,0.1732
217,1,0.7908126711845398,"[565.423095703125, 363.9072265625, 1125.5084228515625, 808.1270751953125]",voie1,0.1768
218,1,0.79155433177948,"[564.303955078125, 362.15460205078125, 1129.9786376953125, 811.290771484375]",voie1,0.1778
219,1,0.8162586688995361,"[560.8883666992188, 360.1541748046875, 1129.971435546875, 811.5076293945312]",voie1,0.1825
220,1,0.8171156644821167,"[558.5992431640625, 359.9320068359375, 1132.84033203125, 815.0431518554688]",voie1,0.1851
221,1,0.8362619280815125,"[552.8831787109375, 360.9452819824219, 1132.26904296875, 807.5527954101562]",voie1,0.1943
222,1,0.8358141183853149,"[551.4573364257812, 360.26727294921875, 1134.8160400390625, 807.5730590820312]",voie1,0.1936
223,1,0.8405698537826538,"[540.7505493164062, 363.08111572265625, 1126.994140625, 808.4661865234375]",voie1,0.1994
224,1,0.8404995799064636,"[540.0140380859375, 362.0968322753906, 1131.8861083984375, 809.8598022460938]",voie1,0.1988
225,1,0.8293225765228271,"[545.1212158203125, 363.96783447265625, 1129.694091796875, 808.5335693359375]",voie1,0.1968
226,1,0.8292799592018127,"[547.0729370117188, 362.12396240234375, 1133.770751953125, 808.8245239257812]",voie1,0.1949
227,1,0.8384782075881958,"[537.4265747070312, 361.9629211425781, 1128.078369140625, 806.4728393554688]",voie1,0.1983
228,1,0.8400480151176453,"[537.2869873046875, 360.4660339355469, 1133.6253662109375, 807.5484619140625]",voie1,0.1964
229,1,0.8407873511314392,"[536.597900390625, 367.1412658691406, 1129.87890625, 805.2896728515625]",voie1,0.1974
230,1,0.8406270146369934,"[537.2687377929688, 367.338623046875, 1134.241943359375, 805.4345703125]",voie1,0.196
231,1,0.8473940491676331,"[521.4746704101562, 372.5526123046875, 1124.655029296875, 805.0848388671875]",voie1,0.2069
232,1,0.8475213646888733,"[519.0826416015625, 372.2159118652344, 1129.0726318359375, 805.87744140625]",voie1,0.2065
232,6,0.7788892388343811,"[709.6484985351562, 373.5791931152344, 1131.2952880859375, 803.0862426757812]",voie1,0.1506
233,1,0.7930527925491333,"[521.0165405273438, 377.1883239746094, 1127.6302490234375, 803.5890502929688]",voie1,0.2021
233,6,0.7137846350669861,"[839.44970703125, 377.74188232421875, 1130.49560546875, 800.2407836914062]",voie1,0.0725
234,1,0.7900540828704834,"[523.1083374023438, 376.160888671875, 1132.7962646484375, 803.0072021484375]",voie1,0.1988
