frame,train_track_id,train_conf,train_bbox,assigned_track,overlap
0,1,0.8485488295555115,"[547.82080078125, 399.4284362792969, 1259.089111328125, 797.81298828125]",voie1,0.0591
1,1,0.8466758728027344,"[544.5752563476562, 398.7094421386719, 1265.7467041015625, 799.0460815429688]",voie1,0.0569
2,1,0.846811830997467,"[544.7538452148438, 398.95379638671875, 1267.7547607421875, 799.4942016601562]",voie1,0.057
3,1,0.8492510318756104,"[542.9435424804688, 399.39459228515625, 1261.3104248046875, 800.8613891601562]",voie1,0.0578
4,1,0.8492397665977478,"[544.2060546875, 399.2410888671875, 1261.054931640625, 800.8322143554688]",voie1,0.0577
5,1,0.8463395833969116,"[538.7340087890625, 401.1614074707031, 1254.9794921875, 807.1174926757812]",voie1,0.0561
6,1,0.8464031219482422,"[539.3870239257812, 401.0750732421875, 1255.3489990234375, 808.7119140625]",voie1,0.0568
7,1,0.8459939956665039,"[537.9376220703125, 400.2049560546875, 1254.5743408203125, 811.1399536132812]",voie1,0.0556
8,1,0.8460211753845215,"[538.5183715820312, 399.5249328613281, 1255.537353515625, 811.8109741210938]",voie1,0.0558
9,1,0.837500274181366,"[517.0875854492188, 401.7745666503906, 1260.8463134765625, 812.151611328125]",voie1,0.0564
10,1,0.8376584053039551,"[511.34600830078125, 401.5834655761719, 1264.785888671875, 811.3040161132812]",voie1,0.0566
11,1,0.8401297330856323,"[492.1094665527344, 402.0718688964844, 1255.44873046875, 810.3045654296875]",voie1,0.0673
12,1,0.8401082158088684,"[488.2825622558594, 401.7553405761719, 1255.7413330078125, 809.3807983398438]",voie1,0.0675
13,1,0.8503295183181763,"[481.572998046875, 404.953369140625, 1240.7037353515625, 816.9718627929688]",voie1,0.0701
14,1,0.8496504426002502,"[482.336181640625, 405.3201904296875, 1238.7987060546875, 819.2611694335938]",voie1,0.0714
15,1,0.8500580191612244,"[479.928466796875, 405.1893005371094, 1231.4500732421875, 820.3519897460938]",voie1,0.0654
16,1,0.8498694896697998,"[481.5329895019531, 405.008056640625, 1231.2525634765625, 820.594482421875]",voie1,0.0652
17,1,0.855847954750061,"[468.61444091796875, 406.11199951171875, 1230.8106689453125, 822.1378173828125]",voie1,0.0572
18,1,0.8558960556983948,"[465.65350341796875, 405.3940124511719, 1232.4945068359375, 821.5962524414062]",voie1,0.0572
19,1,0.859826922416687,"[458.925537109375, 406.2203674316406, 1229.8597412109375, 822.9468994140625]",voie1,0.0567
20,1,0.8599156737327576,"[459.19793701171875, 406.1732177734375, 1231.717041015625, 823.2749633789062]",voie1,0.0567
21,1,0.8500080704689026,"[455.091064453125, 408.7516174316406, 1229.938232421875, 824.8121337890625]",voie1,0.0515
22,1,0.8497121334075928,"[455.5960998535156, 408.595947265625, 1231.2362060546875, 824.5343017578125]",voie1,0.0514
23,1,0.864527702331543,"[447.4410095214844, 409.041259765625, 1231.485595703125, 829.3576049804688]",voie1,0.0548
24,1,0.864191472530365,"[445.8380432128906, 408.40167236328125, 1232.8466796875, 830.5723266601562]",voie1,0.0556
25,1,0.8628178238868713,"[439.12200927734375, 408.5710754394531, 1235.8486328125, 829.7099609375]",voie1,0.0538
26,1,0.8624686598777771,"[438.5495910644531, 408.5992126464844, 1239.11376953125, 829.3782348632812]",voie1,0.0535
27,1,0.8599798679351807,"[434.77459716796875, 409.7425231933594, 1239.9722900390625, 831.8433837890625]",voie1,0.0539
28,1,0.8600444793701172,"[434.2786560058594, 409.63934326171875, 1241.0469970703125, 832.3565673828125]",voie1,0.0543
29,1,0.857682466506958,"[431.70965576171875, 412.2225646972656, 1235.34326171875, 834.1953125]",voie1,0.0543
30,1,0.8575994968414307,"[432.1510314941406, 412.4848327636719, 1234.263916015625, 834.26953125]",voie1,0.0543
31,1,0.8559859395027161,"[430.7823181152344, 410.268798828125, 1236.6591796875, 832.5201416015625]",voie1,0.0528
32,1,0.8560229539871216,"[431.0111999511719, 409.8482666015625, 1238.142333984375, 832.3114624023438]",voie1,0.0522
33,1,0.8503803014755249,"[430.3661804199219, 410.33123779296875, 1237.183837890625, 836.0955810546875]",voie1,0.0521
34,1,0.8502471446990967,"[430.0072021484375, 410.1337585449219, 1236.673095703125, 837.15771484375]",voie1,0.0526
35,1,0.8564778566360474,"[430.6849365234375, 408.4671936035156, 1237.0357666015625, 838.6651611328125]",voie1,0.0531
36,1,0.8560490012168884,"[431.63323974609375, 407.7865295410156, 1237.828125, 839.3649291992188]",voie1,0.053
37,1,0.8603653907775879,"[430.16650390625, 407.7173156738281, 1238.20703125, 840.8369750976562]",voie1,0.0539
38,1,0.86019366979599,"[430.076416015625, 407.55322265625, 1239.063232421875, 841.318359375]",voie1,0.0541
39,1,0.8645028471946716,"[430.052734375, 406.37689208984375, 1242.126953125, 842.3915405273438]",voie1,0.0561
40,1,0.8644096255302429,"[430.5398254394531, 406.0549621582031, 1243.7034912109375, 842.9689331054688]",voie1,0.0562
41,1,0.852466881275177,"[433.5816345214844, 410.1401672363281, 1255.825927734375, 847.7669067382812]",voie1,0.0555
42,1,0.8524796962738037,"[433.8652038574219, 410.634765625, 1259.722412109375, 848.812744140625]",voie1,0.0557
43,1,0.8459554314613342,"[433.1645812988281, 411.0763854980469, 1267.0860595703125, 851.1890258789062]",voie1,0.057
44,1,0.8458070755004883,"[432.31842041015625, 411.1439514160156, 1269.390869140625, 851.977783203125]",voie1,0.0574
45,1,0.8428053855895996,"[437.467041015625, 407.9372863769531, 1274.709716796875, 852.6448364257812]",voie1,0.0547
46,1,0.8428090810775757,"[438.35394287109375, 407.0989685058594, 1275.6397705078125, 853.3550415039062]",voie1,0.0546
47,1,0.8543039560317993,"[439.79876708984375, 404.3515319824219, 1281.0111083984375, 853.9885864257812]",voie1,0.0579
48,1,0.8540700674057007,"[438.38482666015625, 403.6399841308594, 1281.366943359375, 854.5995483398438]",voie1,0.0581
49,1,0.855945885181427,"[442.9254150390625, 403.2795104980469, 1281.450927734375, 854.025390625]",voie1,0.0589
