frame,train_track_id,train_conf,train_bbox,assigned_track,overlap
0,1,0.8749590516090393,"[776.1336669921875, 555.8824462890625, 1142.802978515625, 950.1259155273438]",,0.0
1,1,0.8757275342941284,"[777.417236328125, 553.8355712890625, 1141.353515625, 950.2275390625]",,0.0
2,1,0.8762556314468384,"[777.7304077148438, 551.7942504882812, 1141.55615234375, 950.23974609375]",,0.0
3,1,0.8758419156074524,"[779.1134033203125, 553.7117309570312, 1141.0438232421875, 952.40283203125]",,0.0
4,1,0.8758857250213623,"[779.3414306640625, 554.4849243164062, 1140.47607421875, 952.6251831054688]",,0.0
5,1,0.8760027885437012,"[777.0303955078125, 551.7387084960938, 1137.965576171875, 950.830810546875]",,0.0
6,1,0.8761621117591858,"[775.8936767578125, 551.424072265625, 1136.756591796875, 950.9879150390625]",,0.0
7,1,0.8785514831542969,"[774.8163452148438, 551.2485961914062, 1138.5496826171875, 951.1521606445312]",,0.0
8,1,0.8784274458885193,"[774.6343994140625, 551.806396484375, 1139.587158203125, 951.2106323242188]",,0.0
9,1,0.8774102330207825,"[775.2561645507812, 553.78759765625, 1137.615234375, 952.7137451171875]",,0.0
10,1,0.8774166107177734,"[775.1697998046875, 554.0521240234375, 1136.563232421875, 952.8477172851562]",,0.0
11,1,0.8765166401863098,"[774.3180541992188, 553.9092407226562, 1136.285888671875, 953.4904174804688]",,0.0
12,1,0.8765150308609009,"[773.9024658203125, 553.6011962890625, 1136.271728515625, 953.4426879882812]",,0.0
13,1,0.8755452632904053,"[773.2814331054688, 552.0708618164062, 1136.609375, 953.4423828125]",,0.0
14,1,0.8755380511283875,"[772.984375, 551.3905029296875, 1136.91162109375, 953.371337890625]",,0.0
15,1,0.8779711723327637,"[772.5576171875, 549.554931640625, 1139.111328125, 953.2494506835938]",,0.0
16,1,0.877960205078125,"[772.1687622070312, 549.368896484375, 1139.85400390625, 953.5540771484375]",,0.0
17,1,0.8785656690597534,"[772.583984375, 548.8295288085938, 1139.8560791015625, 954.4549560546875]",,0.0
18,1,0.8785699605941772,"[772.5038452148438, 548.253173828125, 1139.6107177734375, 954.4109497070312]",,0.0
19,1,0.8797426223754883,"[772.4676513671875, 548.1281127929688, 1142.4412841796875, 954.708984375]",,0.0
20,1,0.879668653011322,"[772.1533813476562, 547.868408203125, 1143.1275634765625, 954.6275634765625]",,0.0
21,1,0.8763648271560669,"[770.290771484375, 546.8636474609375, 1136.9193115234375, 954.1932373046875]",,0.0
22,1,0.8763776421546936,"[770.1483154296875, 547.001220703125, 1135.3131103515625, 954.2891235351562]",,0.0
23,1,0.8779677748680115,"[770.8497314453125, 547.6690673828125, 1137.37109375, 955.3340454101562]",,0.0
24,1,0.8778477907180786,"[770.804443359375, 547.5361328125, 1137.814697265625, 955.4022216796875]",,0.0
25,1,0.8806571364402771,"[771.9351806640625, 545.8306884765625, 1143.0440673828125, 954.6814575195312]",,0.0
26,1,0.8805789947509766,"[771.7799682617188, 545.6400146484375, 1144.1436767578125, 954.7933959960938]",,0.0
27,1,0.8776571750640869,"[770.4019165039062, 546.6287841796875, 1139.6573486328125, 956.2505493164062]",,0.0
28,1,0.8777260780334473,"[770.1092529296875, 546.4429931640625, 1138.0570068359375, 956.2525024414062]",,0.0
29,1,0.8768278956413269,"[770.0617065429688, 544.5580444335938, 1138.57421875, 954.8753662109375]",,0.0
30,1,0.8769039511680603,"[769.681640625, 544.8617553710938, 1138.217041015625, 955.2299194335938]",,0.0
31,1,0.8770752549171448,"[769.1442260742188, 546.7315063476562, 1137.228515625, 956.20849609375]",,0.0
32,1,0.8772125244140625,"[769.339111328125, 547.072021484375, 1137.7010498046875, 956.1317138671875]",,0.0
33,1,0.8750850558280945,"[769.547607421875, 543.3351440429688, 1136.483154296875, 955.9441528320312]",,0.0
34,1,0.8750289082527161,"[769.3291625976562, 542.5548706054688, 1135.7249755859375, 956.51513671875]",,0.0
35,1,0.87912517786026,"[769.6188354492188, 545.397216796875, 1135.9786376953125, 959.7859497070312]",,0.0
36,1,0.8790727257728577,"[769.6589965820312, 545.281982421875, 1136.050048828125, 959.8838500976562]",,0.0
37,1,0.8784642815589905,"[769.5147705078125, 543.876953125, 1137.693603515625, 960.083984375]",,0.0
38,1,0.8784115314483643,"[769.3558959960938, 543.6388549804688, 1138.142822265625, 960.4994506835938]",,0.0
39,1,0.8781202435493469,"[768.6382446289062, 542.6015014648438, 1140.19970703125, 960.8568725585938]",,0.0
40,1,0.8780966401100159,"[768.6812133789062, 542.1688842773438, 1141.22998046875, 960.97314453125]",,0.0
41,1,0.880263090133667,"[770.5087280273438, 544.3216552734375, 1136.7625732421875, 961.4898681640625]",voie1,0.0078
42,1,0.8806544542312622,"[771.6189575195312, 544.5579223632812, 1134.6002197265625, 961.1983032226562]",voie1,0.0076
43,1,0.8779503107070923,"[770.134765625, 541.3076782226562, 1136.9322509765625, 960.1434936523438]",,0.0
44,1,0.8779683113098145,"[769.4234008789062, 540.734130859375, 1137.339111328125, 960.3993530273438]",,0.0
45,1,0.8807275891304016,"[770.2916870117188, 541.1041870117188, 1136.9276123046875, 961.6102294921875]",voie1,0.0056
46,1,0.8797540664672852,"[770.9242553710938, 540.7200317382812, 1136.8402099609375, 961.2937622070312]",voie1,0.0043
47,1,0.8769952058792114,"[769.48291015625, 540.3380737304688, 1136.76806640625, 962.5065307617188]",,0.0
48,1,0.8771563172340393,"[769.0240478515625, 540.0995483398438, 1137.02734375, 962.9088134765625]",,0.0
49,1,0.8772242069244385,"[768.7357788085938, 538.8753662109375, 1140.5440673828125, 963.25048828125]",,0.0
50,1,0.8770418763160706,"[768.5390625, 538.7359008789062, 1141.1253662109375, 963.624267578125]",,0.0
51,1,0.8808474540710449,"[770.52783203125, 539.3820190429688, 1138.71142578125, 963.4742431640625]",voie1,0.0102
52,1,0.8810848593711853,"[771.0001220703125, 539.2440795898438, 1137.5181884765625, 963.0578002929688]",voie1,0.0095
53,1,0.8734437823295593,"[769.1179809570312, 538.5991821289062, 1137.30078125, 962.866943359375]",,0.0
54,1,0.8733012676239014,"[768.1366577148438, 538.9391479492188, 1137.001708984375, 963.4755249023438]",,0.0
55,1,0.8722499012947083,"[767.7367553710938, 539.409912109375, 1136.4046630859375, 964.7651977539062]",,0.0
56,1,0.8723680377006531,"[767.1826782226562, 539.1290283203125, 1135.76220703125, 964.8611450195312]",,0.0
57,1,0.8797404170036316,"[770.0914916992188, 539.18212890625, 1140.0081787109375, 964.763671875]",,0.0
58,1,0.879892110824585,"[769.2344970703125, 538.7650146484375, 1139.45263671875, 964.519287109375]",,0.0
59,1,0.8796051740646362,"[771.41357421875, 537.6392211914062, 1144.914794921875, 965.9234008789062]",,0.0
60,1,0.8796235918998718,"[769.6536254882812, 537.6932983398438, 1144.57177734375, 966.7318725585938]",,0.0
61,1,0.8802691102027893,"[774.376220703125, 537.1514282226562, 1162.95068359375, 966.0969848632812]",,0.0
62,1,0.8801802396774292,"[773.183349609375, 536.4473266601562, 1167.169921875, 965.7236938476562]",,0.0
63,1,0.8796816468238831,"[785.230712890625, 534.1167602539062, 1168.8509521484375, 967.1014404296875]",,0.0
