frame,train_track_id,train_conf,train_bbox,assigned_track,overlap
0,1,0.8673651218414307,"[861.138916015625, 550.0697021484375, 1242.102294921875, 970.5010986328125]",,0.0
1,1,0.865466296672821,"[862.2949829101562, 548.5892944335938, 1242.718505859375, 973.4765625]",,0.0
2,1,0.8658344149589539,"[862.2604370117188, 548.034912109375, 1242.5281982421875, 973.8550415039062]",,0.0
3,1,0.87098628282547,"[861.9966430664062, 547.6943969726562, 1244.8555908203125, 972.492919921875]",,0.0
4,1,0.8714614510536194,"[861.8849487304688, 548.1563110351562, 1245.45458984375, 972.2854614257812]",,0.0
5,1,0.8712418079376221,"[862.4520874023438, 544.4495239257812, 1251.2490234375, 973.3062133789062]",,0.0
6,1,0.8711986541748047,"[861.8534545898438, 543.3411254882812, 1251.932373046875, 973.8142700195312]",,0.0
7,1,0.8725557327270508,"[862.7610473632812, 540.8482666015625, 1255.8897705078125, 973.3027954101562]",,0.0
8,1,0.8726300001144409,"[862.6444702148438, 540.2702026367188, 1256.8447265625, 973.3311767578125]",,0.0
9,1,0.8737127780914307,"[862.9332275390625, 539.3661499023438, 1256.4317626953125, 971.541259765625]",,0.0
10,1,0.8737248778343201,"[862.2000122070312, 539.8432006835938, 1255.4268798828125, 971.5206909179688]",,0.0
11,1,0.8722864389419556,"[862.2255249023438, 537.7528076171875, 1258.27587890625, 972.5410766601562]",,0.0
12,1,0.8723487854003906,"[861.9568481445312, 536.9674072265625, 1259.030517578125, 972.9093017578125]",,0.0
13,1,0.8731226325035095,"[862.4779663085938, 536.3521728515625, 1261.641845703125, 973.38232421875]",,0.0
14,1,0.8733099699020386,"[862.46484375, 536.2760620117188, 1262.203369140625, 973.6456909179688]",,0.0
15,1,0.8714863061904907,"[864.5214233398438, 535.36767578125, 1263.6995849609375, 974.8924560546875]",,0.0
16,1,0.8712935447692871,"[863.6981811523438, 534.938232421875, 1262.68310546875, 975.441650390625]",,0.0
17,1,0.867527186870575,"[861.6358032226562, 533.8890380859375, 1259.5159912109375, 976.9986572265625]",,0.0
18,1,0.8674852252006531,"[860.968017578125, 533.7355346679688, 1258.38818359375, 977.6351318359375]",,0.0
19,1,0.8678600788116455,"[857.4451904296875, 530.1610717773438, 1263.68896484375, 975.2939453125]",,0.0
20,1,0.867210328578949,"[857.9532470703125, 529.7252807617188, 1265.044189453125, 974.8523559570312]",,0.0
21,1,0.8664374351501465,"[858.441650390625, 528.9056396484375, 1266.0465087890625, 975.7800903320312]",,0.0
22,1,0.8665761351585388,"[858.3070678710938, 528.6737670898438, 1266.00341796875, 975.9020385742188]",,0.0
23,1,0.8619668483734131,"[857.9807739257812, 527.5935668945312, 1267.3868408203125, 976.4336547851562]",,0.0
24,1,0.8621178865432739,"[857.9464111328125, 527.4348754882812, 1267.739013671875, 976.7044677734375]",,0.0
25,1,0.8559327125549316,"[850.9434204101562, 525.8568115234375, 1268.8436279296875, 976.8992919921875]",,0.0
26,1,0.8554913997650146,"[848.722900390625, 525.3698120117188, 1269.49853515625, 977.0072631835938]",,0.0
27,1,0.8560585975646973,"[845.6217041015625, 522.728515625, 1271.13818359375, 979.4956665039062]",,0.0
28,1,0.8558934926986694,"[844.095947265625, 522.2528076171875, 1271.2786865234375, 980.6739501953125]",,0.0
29,1,0.8588987588882446,"[843.4130249023438, 517.8138427734375, 1274.50927734375, 978.6424560546875]",,0.0
30,1,0.8591492772102356,"[842.4256591796875, 516.9977416992188, 1274.9228515625, 978.551025390625]",,0.0
31,1,0.854352593421936,"[841.8629760742188, 515.7050170898438, 1274.309326171875, 979.8606567382812]",,0.0
32,1,0.8545473217964172,"[842.4143676757812, 515.3674926757812, 1274.5570068359375, 980.213623046875]",,0.0
33,1,0.8503240942955017,"[849.8331909179688, 517.2431030273438, 1270.7408447265625, 983.6136474609375]",,0.0
34,1,0.8533316850662231,"[850.560546875, 517.3857421875, 1269.4287109375, 985.7748413085938]",,0.0
35,1,0.8526461124420166,"[855.237060546875, 518.4926147460938, 1266.9793701171875, 988.9401245117188]",,0.0
36,1,0.8528286814689636,"[856.64501953125, 518.3668823242188, 1265.960205078125, 989.5702514648438]",,0.0
37,1,0.8538148403167725,"[851.9047241210938, 517.9553833007812, 1264.943115234375, 989.615234375]",,0.0
38,1,0.8530434370040894,"[850.8329467773438, 518.38818359375, 1264.68603515625, 988.09912109375]",,0.0
39,1,0.8567646741867065,"[845.9888916015625, 518.1189575195312, 1264.661865234375, 988.2941284179688]",,0.0
40,1,0.8563225865364075,"[844.2322998046875, 518.2383422851562, 1264.6634521484375, 988.4122924804688]",,0.0
41,1,0.858927845954895,"[844.3613891601562, 515.052734375, 1263.7518310546875, 986.99951171875]",,0.0
42,1,0.859096109867096,"[843.8973388671875, 514.0786743164062, 1263.0120849609375, 986.496826171875]",,0.0
43,1,0.8520819544792175,"[839.8453369140625, 513.0432739257812, 1261.2373046875, 991.0458984375]",,0.0
44,1,0.8520252108573914,"[838.4423828125, 512.4727172851562, 1261.2432861328125, 992.7930908203125]",,0.0
45,1,0.8515482544898987,"[831.8724975585938, 509.0276794433594, 1261.5225830078125, 992.5164794921875]",,0.0
46,1,0.8516159057617188,"[830.1364135742188, 508.0357360839844, 1262.1259765625, 992.746337890625]",,0.0
47,1,0.8549120426177979,"[831.3278198242188, 508.0450134277344, 1263.1253662109375, 995.2525634765625]",,0.0
48,1,0.8552114367485046,"[831.656005859375, 507.6268005371094, 1263.3831787109375, 995.732177734375]",,0.0
49,1,0.8544972538948059,"[830.0814208984375, 504.0748291015625, 1262.7255859375, 993.6062622070312]",,0.0
50,1,0.8541903495788574,"[829.7415771484375, 503.546875, 1262.730224609375, 993.4070434570312]",,0.0
51,1,0.845161497592926,"[834.61767578125, 502.9774475097656, 1263.97021484375, 999.632080078125]",,0.0
52,1,0.8448389768600464,"[836.3462524414062, 502.4610595703125, 1264.22607421875, 1001.723388671875]",,0.0
53,1,0.8426322340965271,"[818.3291625976562, 505.01824951171875, 1242.812255859375, 998.1998291015625]",,0.0
54,1,0.8425015211105347,"[812.0990600585938, 506.1322937011719, 1235.4700927734375, 996.5902099609375]",,0.0
55,1,0.8384219408035278,"[807.378173828125, 507.8681945800781, 1233.1865234375, 996.8131103515625]",,0.0
56,1,0.8385850787162781,"[805.9522094726562, 508.3525390625, 1232.736328125, 996.81689453125]",,0.0
57,1,0.8452542424201965,"[803.7974853515625, 504.1311950683594, 1247.2957763671875, 1005.0814208984375]",,0.0
58,1,0.8497515320777893,"[798.7262573242188, 502.6422119140625, 1252.7288818359375, 1008.2688598632812]",,0.0
59,1,0.8696022033691406,"[781.9288940429688, 502.4928894042969, 1254.6817626953125, 1008.2537841796875]",,0.0
60,1,0.8694489598274231,"[776.369873046875, 502.5694580078125, 1255.9796142578125, 1008.3312377929688]",,0.0
61,1,0.8691874742507935,"[776.029296875, 503.79656982421875, 1257.4488525390625, 1009.9661865234375]",,0.0
62,1,0.8663660287857056,"[775.6419067382812, 504.0719299316406, 1257.4285888671875, 1009.6619262695312]",,0.0
63,1,0.8702120780944824,"[778.0758056640625, 503.44781494140625, 1257.2830810546875, 1011.266357421875]",,0.0
64,1,0.8703445792198181,"[779.1749877929688, 503.07696533203125, 1257.18603515625, 1011.715576171875]",,0.0
65,1,0.8540515303611755,"[775.5179443359375, 501.8314514160156, 1254.7369384765625, 1011.2671508789062]",,0.0
66,1,0.8544852137565613,"[774.3859252929688, 501.3141784667969, 1254.0938720703125, 1011.05859375]",,0.0
67,1,0.8564589619636536,"[769.4427490234375, 502.16571044921875, 1250.5950927734375, 1011.4573974609375]",,0.0
68,1,0.856507420539856,"[768.253173828125, 502.2442321777344, 1249.8192138671875, 1011.2850952148438]",,0.0
69,1,0.8609734177589417,"[770.8878173828125, 501.680908203125, 1253.6689453125, 1012.1642456054688]",,0.0
70,1,0.8620172739028931,"[770.8821411132812, 501.5011901855469, 1254.3641357421875, 1012.511474609375]",,0.0
71,1,0.8672963976860046,"[766.6375732421875, 500.6186828613281, 1251.64404296875, 1014.1195068359375]",,0.0
72,1,0.8676979541778564,"[765.5877685546875, 500.3946838378906, 1250.8956298828125, 1014.7731323242188]",,0.0
73,1,0.8729255199432373,"[767.48388671875, 496.64971923828125, 1255.81787109375, 1014.5416870117188]",,0.0
74,1,0.8725053071975708,"[768.4275512695312, 495.9755554199219, 1258.33349609375, 1014.8492431640625]",,0.0
75,1,0.8751822710037231,"[761.1240844726562, 495.9071044921875, 1253.6328125, 1016.6742553710938]",,0.0
76,1,0.8752315640449524,"[758.66943359375, 495.53314208984375, 1252.0850830078125, 1017.0120849609375]",,0.0
77,1,0.8797773718833923,"[752.639892578125, 496.2745361328125, 1252.7191162109375, 1017.0542602539062]",,0.0
78,1,0.8798080086708069,"[750.8157348632812, 496.3201904296875, 1253.4715576171875, 1016.813232421875]",,0.0
79,1,0.8822901248931885,"[750.7417602539062, 495.68890380859375, 1255.9063720703125, 1017.2608032226562]",,0.0
80,1,0.8821481466293335,"[750.086181640625, 495.8504333496094, 1256.3173828125, 1017.8123168945312]",,0.0
81,1,0.8787890076637268,"[755.9129028320312, 492.5350646972656, 1253.3897705078125, 1019.0928344726562]",,0.0
82,1,0.8779832124710083,"[755.8701782226562, 491.501708984375, 1252.723388671875, 1019.5414428710938]",,0.0
83,1,0.8748542070388794,"[753.4434204101562, 487.411376953125, 1252.489501953125, 1020.3543090820312]",,0.0
84,1,0.8750023245811462,"[752.23193359375, 486.20672607421875, 1252.454345703125, 1020.9329223632812]",,0.0
85,1,0.877253532409668,"[755.0593872070312, 486.7298889160156, 1246.55224609375, 1022.939697265625]",,0.0
86,1,0.8774954080581665,"[756.0657348632812, 486.4516296386719, 1244.138916015625, 1022.8736572265625]",,0.0
87,1,0.8801302909851074,"[756.6166381835938, 490.9180908203125, 1247.9002685546875, 1024.606201171875]",,0.0
88,1,0.8803393244743347,"[756.92431640625, 491.2133483886719, 1249.61181640625, 1023.999755859375]",,0.0
89,1,0.8709403276443481,"[748.9210815429688, 489.81854248046875, 1244.126708984375, 1023.1959228515625]",,0.0
90,1,0.8710978627204895,"[746.0806274414062, 490.65960693359375, 1242.4644775390625, 1023.9208374023438]",,0.0
91,1,0.8777146935462952,"[749.6585083007812, 487.9535827636719, 1245.5186767578125, 1024.9820556640625]",voie1,0.0033
92,1,0.874815821647644,"[753.94091796875, 487.4189147949219, 1246.6455078125, 1025.9822998046875]",voie1,0.0013
93,1,0.8751273155212402,"[758.6295776367188, 484.1847229003906, 1250.1448974609375, 1026.61328125]",voie1,0.0042
94,1,0.8753588795661926,"[760.2413330078125, 483.1192932128906, 1251.3583984375, 1026.9564208984375]",voie1,0.0028
95,1,0.8749026656150818,"[745.60205078125, 482.77679443359375, 1260.1251220703125, 1028.3941650390625]",,0.0
96,1,0.8752509355545044,"[740.2885131835938, 482.1113586425781, 1263.1915283203125, 1028.390869140625]",,0.0
97,1,0.8763096928596497,"[736.9522094726562, 481.60809326171875, 1267.6044921875, 1027.25537109375]",,0.0
98,1,0.8763309717178345,"[735.2734985351562, 481.5481262207031, 1269.3665771484375, 1026.82275390625]",voie1,0.0007
99,1,0.8720861673355103,"[732.9592895507812, 479.76153564453125, 1271.22021484375, 1030.11572265625]",voie1,0.0016
100,1,0.8721272349357605,"[732.276123046875, 478.7874450683594, 1271.7625732421875, 1031.23193359375]",voie1,0.0019
101,1,0.8845140933990479,"[701.6082153320312, 476.4950256347656, 1261.322509765625, 1033.3673095703125]",,0.0
102,1,0.8844514489173889,"[690.8233032226562, 475.6543884277344, 1258.103271484375, 1034.2041015625]",,0.0
103,1,0.855976402759552,"[724.6713256835938, 474.57696533203125, 1261.44384765625, 1032.6812744140625]",voie1,0.012
104,1,0.8627263903617859,"[734.0363159179688, 474.6617431640625, 1261.9249267578125, 1032.3892822265625]",voie1,0.0067
105,1,0.8773237466812134,"[699.679443359375, 471.8210144042969, 1252.962890625, 1035.4122314453125]",,0.0
