frame,train_track_id,train_conf,train_bbox,assigned_track,overlap
83,1,0.8394668698310852,"[638.8794555664062, 297.5038146972656, 1129.564208984375, 780.0540161132812]",voie1,0.0298
84,1,0.8335127234458923,"[642.6917724609375, 300.15765380859375, 1128.6392822265625, 801.257080078125]",voie1,0.0379
85,1,0.8149951100349426,"[642.8759765625, 299.4071960449219, 1130.09521484375, 790.0267333984375]",voie1,0.035
86,1,0.8490330576896667,"[638.8461303710938, 304.111328125, 1132.32421875, 791.8677368164062]",voie1,0.0523
87,1,0.8495439887046814,"[636.5714111328125, 303.6412658691406, 1134.221923828125, 794.0914306640625]",voie1,0.0536
88,1,0.8603687882423401,"[632.3771362304688, 306.8055114746094, 1135.3895263671875, 803.7504272460938]",voie1,0.0601
89,1,0.8602355122566223,"[631.503662109375, 305.5030212402344, 1140.6944580078125, 808.36279296875]",voie1,0.0611
90,1,0.8367608785629272,"[632.0630493164062, 315.0330810546875, 1136.031005859375, 808.8041381835938]",voie1,0.0662
91,1,0.837378740310669,"[632.1405639648438, 314.44171142578125, 1137.942626953125, 809.7942504882812]",voie1,0.0662
92,1,0.8430836200714111,"[632.2964477539062, 321.8365478515625, 1137.5333251953125, 803.75830078125]",voie1,0.0712
93,1,0.8441118597984314,"[632.0923461914062, 322.29949951171875, 1141.4652099609375, 803.5049438476562]",voie1,0.0708
94,1,0.8353586196899414,"[629.9844360351562, 328.5159912109375, 1137.709716796875, 800.4255981445312]",voie1,0.0844
95,1,0.8318251967430115,"[629.5448608398438, 329.0009460449219, 1140.3382568359375, 796.3480224609375]",voie1,0.0822
96,1,0.8307377696037292,"[624.7030029296875, 335.1552429199219, 1135.2489013671875, 800.0313720703125]",voie1,0.093
97,1,0.8322875499725342,"[624.070556640625, 335.15948486328125, 1138.88134765625, 803.6907348632812]",voie1,0.0945
98,1,0.8226233124732971,"[621.9025268554688, 337.4737548828125, 1130.4317626953125, 805.1648559570312]",voie1,0.0991
99,1,0.8159233331680298,"[623.5679321289062, 338.4002990722656, 1131.244873046875, 781.62451171875]",voie1,0.0859
100,1,0.8223914504051208,"[625.8270874023438, 337.84869384765625, 1128.341552734375, 781.4915161132812]",voie1,0.0877
101,1,0.8220762014389038,"[626.7767333984375, 336.0270080566406, 1131.9420166015625, 779.0894775390625]",voie1,0.0851
102,1,0.7915272116661072,"[626.4281616210938, 335.0296936035156, 1129.1090087890625, 778.1133422851562]",voie1,0.0799
103,1,0.7915168404579163,"[627.5733032226562, 331.1964416503906, 1133.488525390625, 783.19287109375]",voie1,0.0807
104,1,0.7792866826057434,"[632.7130737304688, 336.59735107421875, 1137.5797119140625, 805.4415893554688]",voie1,0.0815
105,1,0.7803175449371338,"[634.7464599609375, 336.0258483886719, 1143.9295654296875, 814.6309814453125]",voie1,0.0833
106,1,0.7986744046211243,"[622.2406616210938, 338.8458557128906, 1140.128662109375, 816.5122680664062]",voie1,0.1263
107,1,0.7970919013023376,"[618.5645141601562, 336.73382568359375, 1144.25048828125, 818.80419921875]",voie1,0.1275
107,3,0.7815734148025513,"[834.2364501953125, 337.56365966796875, 1143.019775390625, 811.3258666992188]",voie2,0.0599
108,1,0.7825937271118164,"[624.0961303710938, 341.82928466796875, 1137.1837158203125, 805.4390869140625]",voie1,0.1294
109,1,0.784389078617096,"[626.0106201171875, 341.1689453125, 1138.6090087890625, 801.3763427734375]",voie1,0.1257
110,1,0.78816819190979,"[608.352294921875, 345.29193115234375, 1133.3453369140625, 776.53466796875]",voie1,0.1196
111,1,0.7879217267036438,"[603.192138671875, 344.74676513671875, 1137.1845703125, 768.30810546875]",voie1,0.1128
112,1,0.8036059141159058,"[587.634765625, 350.797119140625, 1132.9652099609375, 797.6371459960938]",voie1,0.1432
112,3,0.7799516916275024,"[780.4390869140625, 348.707275390625, 1136.8955078125, 809.3031616210938]",voie1,0.0685
113,1,0.8038998246192932,"[583.1857299804688, 350.14971923828125, 1137.284423828125, 808.8347778320312]",voie1,0.1517
113,3,0.7801756858825684,"[778.6492919921875, 348.0977478027344, 1139.568115234375, 809.761474609375]",voie1,0.0691
114,1,0.8109545707702637,"[579.017333984375, 356.9417419433594, 1128.890625, 810.4111328125]",voie1,0.1568
115,1,0.8139830231666565,"[579.7752075195312, 355.8921203613281, 1132.1956787109375, 810.6962280273438]",voie1,0.1554
116,1,0.8359160423278809,"[579.7391357421875, 362.39581298828125, 1125.1954345703125, 809.6646728515625]",voie1,0.1582
117,1,0.836719274520874,"[581.7562255859375, 361.4792175292969, 1128.900146484375, 809.4193115234375]",voie1,0.1562
118,1,0.8295496702194214,"[570.1123657226562, 362.2374267578125, 1124.4700927734375, 809.4600830078125]",voie1,0.1608
119,1,0.8343132734298706,"[567.7474975585938, 360.2740173339844, 1129.353271484375, 811.1827392578125]",voie1,0.1607
120,1,0.7159609198570251,"[568.1928100585938, 361.8804626464844, 1120.390869140625, 809.849365234375]",voie1,0.1686
121,1,0.7159413695335388,"[570.0366821289062, 361.3089599609375, 1123.19482421875, 811.5147705078125]",voie1,0.1685
122,1,0.771575391292572,"[571.469970703125, 363.5848388671875, 1122.2210693359375, 811.955810546875]",voie1,0.1685
123,1,0.7732145190238953,"[574.4550170898438, 362.19146728515625, 1128.5416259765625, 813.3821411132812]",voie1,0.1665
124,1,0.7521525025367737,"[569.1202392578125, 364.2511291503906, 1126.2489013671875, 803.3009643554688]",voie1,0.1737
124,3,0.7005834579467773,"[808.5736083984375, 363.785400390625, 1129.8629150390625, 799.2340087890625]",voie1,0.0705
125,1,0.7531812787055969,"[568.793212890625, 363.1533203125, 1130.8148193359375, 803.6608276367188]",voie1,0.1723
125,3,0.7010146379470825,"[811.4321899414062, 362.846923828125, 1133.3218994140625, 800.4921875]",voie1,0.0681
126,1,0.8075207471847534,"[563.720458984375, 360.2110900878906, 1130.272705078125, 806.3276977539062]",voie1,0.1769
127,1,0.8075685501098633,"[560.8773803710938, 359.6366271972656, 1133.2855224609375, 810.804931640625]",voie1,0.1802
128,1,0.8321758508682251,"[553.5084838867188, 361.4248962402344, 1132.5352783203125, 807.3285522460938]",voie1,0.194
129,1,0.8329944610595703,"[551.650146484375, 361.12664794921875, 1135.1307373046875, 808.7162475585938]",voie1,0.1947
130,1,0.8381979465484619,"[539.9212036132812, 363.3816223144531, 1128.37451171875, 807.237548828125]",voie1,0.1982
131,1,0.8382344841957092,"[538.7972412109375, 362.09637451171875, 1133.4088134765625, 807.5509643554688]",voie1,0.1964
132,1,0.8429880142211914,"[540.01171875, 363.4805603027344, 1128.9891357421875, 812.6181640625]",voie1,0.2029
133,1,0.8427532315254211,"[540.44580078125, 361.2482604980469, 1132.4033203125, 815.4151000976562]",voie1,0.2032
134,1,0.8396903872489929,"[530.2772827148438, 362.3448791503906, 1127.392578125, 808.6299438476562]",voie1,0.2035
135,1,0.8398602604866028,"[529.6329345703125, 360.9306945800781, 1133.183837890625, 807.56396484375]",voie1,0.2
136,1,0.8374508023262024,"[532.1331787109375, 366.60198974609375, 1129.6168212890625, 806.7720336914062]",voie1,0.2001
137,1,0.8375745415687561,"[534.0120239257812, 366.38702392578125, 1133.9703369140625, 807.416015625]",voie1,0.1988
138,1,0.8423565030097961,"[519.6497192382812, 371.13897705078125, 1126.68701171875, 805.3319702148438]",voie1,0.2065
138,3,0.779384434223175,"[708.2635498046875, 372.2373962402344, 1134.5916748046875, 801.9866333007812]",voie1,0.1489
139,1,0.8426117897033691,"[517.8309326171875, 370.6578063964844, 1131.8056640625, 805.436279296875]",voie1,0.205
139,3,0.7804642915725708,"[703.0838012695312, 371.6441955566406, 1138.01513671875, 802.9948120117188]",voie1,0.1503
140,1,0.7509803175926208,"[525.565185546875, 375.7371826171875, 1129.0494384765625, 813.455322265625]",voie1,0.2104
140,3,0.6392534375190735,"[753.8540649414062, 376.09393310546875, 1131.9119873046875, 814.0620727539062]",voie1,0.1358
141,1,0.7496212124824524,"[529.7103881835938, 374.7954406738281, 1133.4801025390625, 816.6752319335938]",voie1,0.2106
141,3,0.634223222732544,"[779.307373046875, 374.8993835449219, 1135.04638671875, 818.4268188476562]",voie1,0.1226
141,4,0.6626603007316589,"[909.8695678710938, 376.0539245605469, 1134.380615234375, 816.0562133789062]",voie2,0.0245
142,1,0.7401756644248962,"[527.2415771484375, 377.24139404296875, 1136.84423828125, 815.6112060546875]",voie1,0.2113
142,3,0.7283990383148193,"[745.5357666015625, 376.94354248046875, 1139.2457275390625, 818.0881958007812]",voie1,0.1425
142,4,0.7410504221916199,"[908.2508544921875, 377.6628723144531, 1139.9658203125, 813.9020385742188]",voie2,0.015
143,1,0.7461862564086914,"[527.095703125, 375.6690368652344, 1143.01708984375, 816.4595336914062]",voie1,0.2092
143,3,0.7316662669181824,"[739.5285034179688, 375.2763977050781, 1145.6151123046875, 819.1222534179688]",voie1,0.1432
143,4,0.7448495030403137,"[910.7941284179688, 376.0580139160156, 1146.369140625, 814.2750854492188]",voie2,0.0158
144,1,0.7582008242607117,"[527.5630493164062, 377.8397216796875, 1149.960693359375, 817.4025268554688]",voie1,0.2087
145,1,0.7595490217208862,"[525.829345703125, 375.9846496582031, 1155.4031982421875, 818.1470947265625]",voie1,0.2071
146,1,0.5900518894195557,"[543.5791015625, 378.5782165527344, 1148.8231201171875, 816.2230834960938]",voie1,0.2049
147,1,0.5936670303344727,"[552.5010375976562, 377.8368835449219, 1152.4393310546875, 816.8876342773438]",voie1,0.202
148,1,0.536579430103302,"[526.69677734375, 379.468505859375, 1147.06591796875, 813.4609985351562]",voie1,0.211
148,3,0.6048861145973206,"[725.6458129882812, 380.48651123046875, 1147.8681640625, 813.6397094726562]",voie1,0.153
148,4,0.636476457118988,"[909.41162109375, 379.78143310546875, 1151.8011474609375, 810.765380859375]",voie1,0.0122
149,1,0.5360687971115112,"[518.849365234375, 378.8187255859375, 1151.205322265625, 814.1257934570312]",voie1,0.2114
149,3,0.6045242547988892,"[724.7627563476562, 379.6262512207031, 1151.197998046875, 813.7476806640625]",voie1,0.152
149,4,0.6363240480422974,"[911.0484008789062, 379.0653076171875, 1154.744873046875, 811.1102294921875]",voie1,0.01
150,3,0.4675653278827667,"[703.7666625976562, 384.0250549316406, 1160.640380859375, 821.6353149414062]",voie1,0.1613
151,3,0.4616874158382416,"[702.6703491210938, 382.6282043457031, 1169.67919921875, 824.7847290039062]",voie1,0.1602
152,1,0.40459227561950684,"[498.4937744140625, 384.9001770019531, 1167.8851318359375, 813.9032592773438]",voie1,0.2141
153,1,0.41449666023254395,"[496.4982604980469, 384.39892578125, 1174.7818603515625, 814.7249755859375]",voie1,0.2129
156,1,0.7213225960731506,"[482.3448486328125, 386.0724792480469, 1184.2613525390625, 820.4821166992188]",voie1,0.2224
157,1,0.7241569757461548,"[481.8953857421875, 384.99969482421875, 1190.9376220703125, 822.069580078125]",voie1,0.2215
158,1,0.5765703320503235,"[478.37567138671875, 388.2143859863281, 1178.8079833984375, 822.8074340820312]",voie1,0.22
158,3,0.6240625977516174,"[740.1793823242188, 386.7205810546875, 1175.9588623046875, 826.2048950195312]",voie1,0.1438
159,1,0.6924970746040344,"[479.3050231933594, 386.832763671875, 1182.7303466796875, 826.9093627929688]",voie1,0.2217
159,3,0.7017112970352173,"[819.7637329101562, 385.8917236328125, 1181.935791015625, 833.489501953125]",voie1,0.0976
160,1,0.4723615348339081,"[479.0719909667969, 387.4635314941406, 1102.3050537109375, 822.8040771484375]",voie1,0.2538
160,3,0.5990316271781921,"[903.975830078125, 385.45733642578125, 1200.8203125, 827.1835327148438]",voie1,0.0179
161,1,0.4577433466911316,"[480.8450927734375, 386.496826171875, 1087.92431640625, 823.4322509765625]",voie1,0.2596
161,3,0.5962939858436584,"[934.798828125, 384.05548095703125, 1213.2794189453125, 827.68408203125]",voie2,0.0024
162,1,0.6550036668777466,"[538.7069091796875, 387.9401550292969, 1167.6444091796875, 830.6206665039062]",voie1,0.2195
162,3,0.6917141675949097,"[920.8055419921875, 387.3511047363281, 1212.066162109375, 835.404052734375]",voie2,0.0021
163,1,0.655282199382782,"[563.8843383789062, 385.8011779785156, 1203.00830078125, 833.7979125976562]",voie1,0.2032
163,3,0.6915693879127502,"[921.8192138671875, 386.0635681152344, 1218.511474609375, 838.8211669921875]",voie2,0.0074
164,1,0.7590441703796387,"[510.0624084472656, 385.9252014160156, 1209.4569091796875, 840.7122192382812]",voie1,0.2186
164,3,0.7845037579536438,"[879.07568359375, 386.8121643066406, 1215.314453125, 844.7083129882812]",voie1,0.0415
165,1,0.7570061683654785,"[502.73095703125, 384.2276306152344, 1220.0596923828125, 844.5557250976562]",voie1,0.2192
165,3,0.7874079942703247,"[890.1995849609375, 385.2960205078125, 1222.2197265625, 848.2750854492188]",voie1,0.0295
166,1,0.7859570384025574,"[482.03265380859375, 383.7787780761719, 1219.08349609375, 847.5655517578125]",voie1,0.2279
166,3,0.8066579699516296,"[893.749755859375, 384.91571044921875, 1222.0909423828125, 850.3374633789062]",voie1,0.0251
167,1,0.7864373326301575,"[477.0535888671875, 381.7738952636719, 1227.3946533203125, 850.631591796875]",voie1,0.2277
167,3,0.8071162104606628,"[900.680908203125, 382.9693603515625, 1230.454345703125, 852.987548828125]",voie2,0.0196
168,1,0.7875493764877319,"[457.1449890136719, 380.38140869140625, 1228.418701171875, 848.2523193359375]",voie1,0.236
168,3,0.8111869692802429,"[851.1767578125, 382.33099365234375, 1230.731689453125, 849.6915283203125]",voie1,0.0702
169,1,0.7881438136100769,"[452.3410949707031, 378.5252990722656, 1237.7679443359375, 849.2753295898438]",voie1,0.2342
169,3,0.8117580413818359,"[839.67822265625, 380.6235046386719, 1239.7781982421875, 850.395751953125]",voie1,0.078
170,1,0.7265273928642273,"[452.8064880371094, 375.62957763671875, 1233.01611328125, 852.6365966796875]",voie1,0.2421
170,3,0.7647272944450378,"[867.37353515625, 378.4248352050781, 1236.1912841796875, 852.8028564453125]",voie1,0.0524
171,1,0.7270799279212952,"[455.96563720703125, 373.38677978515625, 1239.912841796875, 855.251953125]",voie1,0.2401
171,3,0.7654385566711426,"[884.807373046875, 376.1775207519531, 1243.6025390625, 855.082763671875]",voie1,0.0339
172,1,0.8032979369163513,"[419.1336975097656, 377.17047119140625, 1225.6744384765625, 846.2863159179688]",voie1,0.2344
173,1,0.8016435503959656,"[413.4486389160156, 376.6758728027344, 1235.3111572265625, 843.4915771484375]",voie1,0.2307
174,1,0.797104001045227,"[390.9893493652344, 378.23931884765625, 1213.27685546875, 849.1624145507812]",voie1,0.2307
175,1,0.7874913215637207,"[390.71484375, 375.9767761230469, 1218.9298095703125, 849.314697265625]",voie1,0.2284
176,1,0.7520756125450134,"[382.4535217285156, 379.2138671875, 1220.6845703125, 850.7308349609375]",voie1,0.22
177,1,0.7510805130004883,"[386.2492370605469, 376.77642822265625, 1234.285888671875, 851.3262939453125]",voie1,0.2149
178,1,0.8362650275230408,"[353.65679931640625, 380.9635925292969, 1250.771240234375, 860.2753295898438]",voie1,0.2109
178,3,0.4959281086921692,"[832.2767944335938, 385.74737548828125, 1244.641845703125, 869.3897094726562]",voie1,0.0063
179,1,0.8367519974708557,"[345.69366455078125, 381.65380859375, 1253.7254638671875, 860.9804077148438]",voie1,0.2126
179,3,0.4883762300014496,"[833.7335205078125, 385.01239013671875, 1250.4503173828125, 869.8687133789062]",voie1,0.005
180,1,0.8274231553077698,"[324.2742614746094, 384.103759765625, 1238.1112060546875, 868.8204345703125]",voie1,0.2179
180,3,0.791864812374115,"[789.969970703125, 386.279541015625, 1238.1014404296875, 878.2178955078125]",voie1,0.0261
181,1,0.828014612197876,"[323.0621643066406, 381.7389831542969, 1245.5172119140625, 872.0325317382812]",voie1,0.2175
181,3,0.7923920154571533,"[785.422119140625, 383.53948974609375, 1247.0052490234375, 881.7221069335938]",voie1,0.0295
182,1,0.8032220005989075,"[316.9964599609375, 381.369140625, 1250.3299560546875, 864.3898315429688]",voie1,0.2117
182,3,0.7361267805099487,"[793.11962890625, 382.8719787597656, 1251.646484375, 875.7803955078125]",voie1,0.0211
183,1,0.8037691116333008,"[319.9255676269531, 379.6318054199219, 1264.594482421875, 863.2529907226562]",voie1,0.2064
183,3,0.7370010614395142,"[805.2088623046875, 380.99652099609375, 1266.0279541015625, 875.3175048828125]",voie1,0.0102
184,1,0.6310897469520569,"[440.50103759765625, 375.0317077636719, 1263.2127685546875, 860.194091796875]",voie1,0.1786
184,3,0.5630993843078613,"[796.2139282226562, 377.93115234375, 1260.0504150390625, 871.7947387695312]",voie1,0.0188
185,1,0.6397732496261597,"[493.3617248535156, 372.905029296875, 1273.44580078125, 862.2433471679688]",voie1,0.1623
185,3,0.544635534286499,"[801.5095825195312, 376.23095703125, 1268.6170654296875, 873.8997802734375]",voie1,0.0141
186,1,0.8065379858016968,"[418.7688903808594, 364.0577087402344, 1290.90087890625, 872.4334716796875]",voie1,0.1883
186,3,0.8213233947753906,"[804.9594116210938, 369.4179382324219, 1288.4053955078125, 883.382568359375]",voie1,0.0121
187,1,0.8062487840652466,"[398.25494384765625, 359.9601135253906, 1307.732666015625, 879.0797119140625]",voie1,0.1918
187,3,0.8213644027709961,"[814.2948608398438, 366.14495849609375, 1307.2572021484375, 889.8765869140625]",voie2,0.0106
188,1,0.7731146216392517,"[446.9811706542969, 364.2922058105469, 1316.9530029296875, 891.8138427734375]",voie1,0.1865
188,3,0.8249362111091614,"[812.034912109375, 366.143798828125, 1320.8265380859375, 889.9158325195312]",voie2,0.0081
189,1,0.7737364172935486,"[471.0058898925781, 363.7027893066406, 1331.3702392578125, 898.1790161132812]",voie1,0.179
189,3,0.8250930309295654,"[817.74951171875, 363.64385986328125, 1337.0325927734375, 891.4158325195312]",voie2,0.0104
190,3,0.8309198617935181,"[818.3051147460938, 359.6065673828125, 1336.663818359375, 893.7951049804688]",voie2,0.0003
191,3,0.8308712840080261,"[825.52734375, 357.17681884765625, 1347.4742431640625, 898.5986328125]",voie2,0.0054
192,3,0.8169730305671692,"[819.6609497070312, 356.3642272949219, 1365.7608642578125, 896.46142578125]",,0.0
193,3,0.8131920099258423,"[824.92919921875, 353.1705627441406, 1384.4708251953125, 896.695556640625]",,0.0
194,3,0.8373643755912781,"[814.9102783203125, 352.3907165527344, 1390.654296875, 918.112548828125]",,0.0
195,3,0.8370981216430664,"[819.8997802734375, 349.892578125, 1406.168701171875, 928.0664672851562]",,0.0
196,3,0.8281234502792358,"[813.955322265625, 342.69708251953125, 1415.197265625, 935.4596557617188]",,0.0
