frame,train_track_id,train_conf,train_bbox,assigned_track,overlap
78,1,0.8697333931922913,"[746.0743408203125, 391.58758544921875, 1209.48779296875, 935.67626953125]",voie2,0.0079
79,1,0.8699506521224976,"[748.1748657226562, 391.82855224609375, 1206.322509765625, 938.6679077148438]",voie2,0.013
80,1,0.8640121817588806,"[751.0390625, 387.5163269042969, 1229.3326416015625, 939.33642578125]",voie2,0.014
81,1,0.8636866807937622,"[754.1746826171875, 385.6281433105469, 1239.9024658203125, 940.2191772460938]",voie2,0.0153
82,1,0.840563952922821,"[749.2340698242188, 386.6000061035156, 1245.1529541015625, 932.6626586914062]",voie2,0.0036
83,1,0.8477614521980286,"[747.631591796875, 387.8323974609375, 1245.12890625, 944.2411499023438]",voie2,0.0188
84,1,0.8490591049194336,"[754.2443237304688, 387.8355407714844, 1244.3577880859375, 932.7718505859375]",voie2,0.0022
85,1,0.8647894263267517,"[759.2300415039062, 387.29473876953125, 1248.880859375, 926.8687744140625]",,0.0
86,1,0.8808779716491699,"[764.3623657226562, 387.2915954589844, 1249.8487548828125, 954.4036254882812]",voie2,0.0215
87,1,0.8794463872909546,"[766.25341796875, 386.68182373046875, 1249.9847412109375, 947.57861328125]",voie2,0.0135
88,1,0.8762723803520203,"[767.75634765625, 387.5247802734375, 1251.095703125, 942.0270385742188]",voie1,0.0055
89,1,0.875798225402832,"[769.4482421875, 387.62786865234375, 1254.54833984375, 940.6068725585938]",voie2,0.0035
90,1,0.8468394875526428,"[769.8447265625, 387.50665283203125, 1246.9775390625, 931.6395263671875]",voie1,0.0007
91,1,0.8822678327560425,"[769.132568359375, 389.02166748046875, 1243.207275390625, 952.9595336914062]",voie1,0.008
92,1,0.881978452205658,"[769.60009765625, 389.9718017578125, 1242.7205810546875, 961.033447265625]",voie1,0.0108
93,1,0.8525948524475098,"[769.4268798828125, 389.14715576171875, 1241.8291015625, 946.1345825195312]",voie2,0.0215
94,1,0.8883506655693054,"[770.0848999023438, 386.7819519042969, 1244.85888671875, 960.2107543945312]",voie1,0.0114
95,1,0.888144850730896,"[769.8522338867188, 386.01287841796875, 1245.59228515625, 965.3168334960938]",voie1,0.0133
96,1,0.8879761695861816,"[769.9995727539062, 385.9533996582031, 1246.162109375, 967.4765014648438]",voie1,0.014
97,1,0.8886527419090271,"[769.8809204101562, 385.4885559082031, 1244.0120849609375, 967.9185180664062]",voie1,0.0135
98,1,0.8924360275268555,"[769.8486328125, 382.5335693359375, 1245.1676025390625, 968.1231689453125]",voie1,0.014
99,1,0.8634533286094666,"[770.4204711914062, 380.2904968261719, 1244.357177734375, 944.9126586914062]",voie3,0.0248
100,1,0.8871734142303467,"[771.3215942382812, 378.12884521484375, 1246.2938232421875, 960.022216796875]",voie1,0.0121
101,1,0.8676537871360779,"[770.6510009765625, 377.5591735839844, 1244.5482177734375, 955.5822143554688]",voie2,0.0394
102,1,0.8212040066719055,"[774.3247680664062, 377.0379638671875, 1246.0618896484375, 931.3898315429688]",voie2,0.012
103,1,0.8504821062088013,"[776.7843017578125, 372.7898864746094, 1247.807861328125, 896.2332153320312]",,0.0
104,1,0.8557758927345276,"[775.8151245117188, 370.96466064453125, 1254.0992431640625, 915.0963745117188]",voie1,0.0056
105,1,0.8555538654327393,"[773.6804809570312, 371.25982666015625, 1254.849609375, 922.6445922851562]",voie1,0.0142
106,1,0.8637652397155762,"[773.6866455078125, 368.8660583496094, 1257.40576171875, 938.576416015625]",voie1,0.0341
107,1,0.8633342385292053,"[784.6129760742188, 361.53326416015625, 1258.7825927734375, 942.2393798828125]",voie1,0.0406
108,1,0.8677024245262146,"[792.1226806640625, 355.4690246582031, 1266.3116455078125, 947.830810546875]",voie1,0.0483
109,1,0.8663255572319031,"[794.1317138671875, 354.16949462890625, 1268.2403564453125, 949.3748168945312]",voie1,0.0499
110,1,0.8677442073822021,"[793.273681640625, 350.96905517578125, 1265.540771484375, 951.3074340820312]",voie1,0.0509
111,1,0.8496087193489075,"[795.1668090820312, 348.9257507324219, 1265.3837890625, 920.6956787109375]",voie1,0.0237
112,1,0.8519341349601746,"[797.5850830078125, 346.72113037109375, 1276.4449462890625, 908.8688354492188]",voie1,0.0131
113,1,0.8500733375549316,"[798.9622192382812, 345.8591003417969, 1278.0413818359375, 909.9150390625]",voie1,0.0142
114,1,0.8497495055198669,"[798.971435546875, 345.78875732421875, 1278.255615234375, 910.4922485351562]",voie1,0.0149
115,1,0.8484366536140442,"[800.7848510742188, 344.4564208984375, 1280.021240234375, 903.7586669921875]",voie1,0.0078
116,1,0.8507224917411804,"[799.7932739257812, 343.4117431640625, 1277.3687744140625, 901.09423828125]",voie1,0.005
117,1,0.8572275042533875,"[803.0989379882812, 344.6687316894531, 1274.7913818359375, 906.52783203125]",voie1,0.0118
118,1,0.8578083515167236,"[805.5230102539062, 345.3913269042969, 1274.9456787109375, 908.794189453125]",voie1,0.0144
119,1,0.863482654094696,"[800.3663330078125, 341.05584716796875, 1274.00244140625, 918.7423095703125]",voie1,0.0268
120,1,0.8630167245864868,"[790.8037109375, 337.1181945800781, 1263.846435546875, 919.2869873046875]",voie1,0.0293
121,1,0.8366860747337341,"[789.8424072265625, 339.0826721191406, 1255.20751953125, 906.1297607421875]",voie1,0.0108
122,1,0.8268056511878967,"[790.8858642578125, 339.1892395019531, 1252.8447265625, 893.3467407226562]",,0.0
123,1,0.8402187824249268,"[793.8154296875, 340.86749267578125, 1246.67431640625, 893.093994140625]",,0.0
124,1,0.846017599105835,"[785.0301513671875, 341.1392517089844, 1248.3343505859375, 894.4104614257812]",,0.0
125,1,0.8467949032783508,"[778.0233154296875, 344.1258239746094, 1252.28125, 906.28271484375]",voie1,0.0098
126,1,0.8577025532722473,"[776.4029541015625, 347.4388122558594, 1254.3956298828125, 911.1134643554688]",voie1,0.0143
127,1,0.8578134775161743,"[776.1721801757812, 347.5394592285156, 1255.1480712890625, 911.795166015625]",voie1,0.0148
128,1,0.8680731058120728,"[773.9515991210938, 347.6038818359375, 1257.6607666015625, 932.8406372070312]",voie1,0.0319
129,1,0.8683057427406311,"[772.9828491210938, 347.27215576171875, 1260.6072998046875, 944.91162109375]",voie1,0.0428
130,1,0.8670838475227356,"[771.4974975585938, 347.6138916015625, 1259.185302734375, 958.2828369140625]",voie1,0.0534
131,1,0.8665464520454407,"[771.8966674804688, 346.7293395996094, 1259.332275390625, 962.3704223632812]",voie1,0.0569
132,1,0.8801496624946594,"[772.2681274414062, 350.19781494140625, 1262.6253662109375, 961.2349243164062]",voie1,0.0499
133,1,0.866933286190033,"[772.937255859375, 356.3807373046875, 1271.633056640625, 941.14111328125]",voie1,0.0224
134,1,0.8768856525421143,"[772.135986328125, 357.1307678222656, 1278.048583984375, 954.7106323242188]",voie1,0.0347
135,1,0.8763147592544556,"[771.89501953125, 356.7453918457031, 1280.676025390625, 956.9191284179688]",voie1,0.0377
136,1,0.8797774910926819,"[772.2689819335938, 361.0848693847656, 1275.7508544921875, 965.1669311523438]",voie1,0.011
137,1,0.8733975887298584,"[772.0598754882812, 361.7083435058594, 1290.540283203125, 963.951416015625]",voie1,0.0391
138,1,0.8940973281860352,"[772.233154296875, 365.55328369140625, 1301.4666748046875, 976.62939453125]",,0.0
139,1,0.8779323697090149,"[772.46533203125, 369.4058532714844, 1304.7960205078125, 970.2498779296875]",voie1,0.039
140,1,0.8746400475502014,"[772.8135986328125, 369.6843566894531, 1306.10302734375, 963.11328125]",voie1,0.0301
141,1,0.8807477355003357,"[772.1749267578125, 370.7062683105469, 1310.2740478515625, 967.9027099609375]",voie1,0.0295
142,1,0.8737526535987854,"[776.1583862304688, 372.3984375, 1318.2821044921875, 946.3078002929688]",voie1,0.0034
143,1,0.8679987192153931,"[781.4488525390625, 373.7052001953125, 1316.0950927734375, 939.3313598632812]",,0.0
144,1,0.8678812980651855,"[782.57861328125, 373.9247741699219, 1314.3792724609375, 936.4028930664062]",,0.0
145,1,0.8597302436828613,"[779.3320922851562, 374.0936584472656, 1317.5792236328125, 935.984619140625]",,0.0
146,1,0.8654956221580505,"[777.4353637695312, 372.6897888183594, 1320.781494140625, 947.6873168945312]",voie1,0.0049
147,1,0.8645453453063965,"[776.2266235351562, 375.1535949707031, 1332.247802734375, 948.184814453125]",voie1,0.0027
148,1,0.8647457361221313,"[776.164794921875, 374.9426574707031, 1337.3447265625, 947.1117553710938]",voie1,0.0015
149,1,0.8579970598220825,"[776.0759887695312, 375.4356994628906, 1341.3358154296875, 945.5977783203125]",voie1,0.0018
150,1,0.8582718968391418,"[775.6134643554688, 376.95355224609375, 1343.2220458984375, 949.7978515625]",voie1,0.0064
151,1,0.875466525554657,"[773.7586059570312, 379.22723388671875, 1337.9576416015625, 966.0525512695312]",voie1,0.017
152,1,0.8463690876960754,"[774.9564819335938, 381.1396179199219, 1325.3154296875, 954.883544921875]",voie2,0.005
153,1,0.8450019359588623,"[774.5901489257812, 380.8846435546875, 1319.0284423828125, 950.7352294921875]",voie2,0.0032
154,1,0.8565942049026489,"[775.1487426757812, 384.4940185546875, 1313.6466064453125, 939.0507202148438]",,0.0
155,1,0.8570324778556824,"[776.46728515625, 384.675537109375, 1319.8385009765625, 937.62060546875]",,0.0
156,1,0.861810028553009,"[778.064453125, 385.4917907714844, 1337.552001953125, 942.6610717773438]",,0.0
157,1,0.8630345463752747,"[778.2225952148438, 384.9991760253906, 1343.8544921875, 946.9410400390625]",,0.0
158,1,0.8561709523200989,"[777.9743041992188, 385.0830993652344, 1345.4608154296875, 939.0462646484375]",,0.0
159,1,0.8783540725708008,"[781.1328125, 385.16632080078125, 1352.856689453125, 966.657470703125]",voie2,0.0064
160,1,0.8758309483528137,"[783.1298828125, 385.0831298828125, 1354.0269775390625, 979.15283203125]",voie2,0.0203
161,1,0.8654236793518066,"[784.4468994140625, 385.04998779296875, 1353.1865234375, 977.0324096679688]",voie2,0.0179
162,1,0.8637913465499878,"[782.8455810546875, 384.62017822265625, 1350.47509765625, 976.0494384765625]",voie2,0.0168
163,1,0.8953524231910706,"[785.71337890625, 385.4419860839844, 1354.6441650390625, 990.7832641601562]",voie1,0.0066
164,1,0.8913904428482056,"[783.9317016601562, 384.66522216796875, 1351.607177734375, 995.9351806640625]",voie1,0.0087
165,1,0.8964277505874634,"[788.2387084960938, 383.856689453125, 1343.40625, 1001.7784423828125]",,0.0
166,1,0.8965155482292175,"[789.9627685546875, 383.12310791015625, 1340.1669921875, 1003.3339233398438]",,0.0
167,1,0.8899049758911133,"[792.9315185546875, 383.8514404296875, 1339.410888671875, 997.4306030273438]",voie1,0.0084
168,1,0.8820195198059082,"[796.46240234375, 383.52972412109375, 1342.8289794921875, 997.2472534179688]",voie1,0.0081
169,1,0.8789436221122742,"[797.4688110351562, 382.9237976074219, 1347.2620849609375, 987.8431396484375]",voie1,0.0099
170,1,0.8801859021186829,"[797.96142578125, 382.7030944824219, 1349.2122802734375, 978.7167358398438]",voie1,0.0004
171,1,0.901775598526001,"[798.0166625976562, 383.8853454589844, 1352.7049560546875, 997.2601318359375]",,0.0
172,1,0.9024900197982788,"[795.3616943359375, 384.8974609375, 1353.2933349609375, 1005.6094360351562]",,0.0
173,1,0.9010697603225708,"[798.73876953125, 384.4498291015625, 1351.696044921875, 1007.8373413085938]",,0.0
174,1,0.9009695649147034,"[800.0700073242188, 383.8538818359375, 1350.987548828125, 1007.9635620117188]",,0.0
175,1,0.903544545173645,"[797.7968139648438, 383.72344970703125, 1357.2578125, 1009.2857055664062]",,0.0
176,1,0.8965739607810974,"[796.14453125, 385.4116516113281, 1357.2767333984375, 1011.0911865234375]",,0.0
177,1,0.9040294885635376,"[797.7661743164062, 383.2823181152344, 1360.19580078125, 1010.2014770507812]",,0.0
178,1,0.9078589081764221,"[801.5494995117188, 383.1383361816406, 1364.0177001953125, 1012.7197875976562]",,0.0
179,1,0.9078477621078491,"[802.4642944335938, 382.7124938964844, 1364.7205810546875, 1013.0578002929688]",,0.0
180,1,0.9110286831855774,"[805.8673095703125, 383.98919677734375, 1367.471435546875, 1014.267822265625]",,0.0
181,1,0.9060943722724915,"[805.182861328125, 377.7230224609375, 1376.4237060546875, 1018.7650756835938]",,0.0
182,1,0.9098144769668579,"[806.6448364257812, 380.8721618652344, 1369.38037109375, 1015.7344360351562]",,0.0
183,1,0.9099247455596924,"[807.3750610351562, 382.0445251464844, 1366.19873046875, 1014.505615234375]",,0.0
184,1,0.9084728956222534,"[809.693603515625, 384.0989990234375, 1374.008544921875, 1015.7987060546875]",,0.0
185,1,0.9080435633659363,"[811.2832641601562, 378.1548767089844, 1384.828369140625, 1019.2857055664062]",,0.0
186,1,0.9105312824249268,"[811.3726806640625, 372.9518737792969, 1392.685791015625, 1020.4940795898438]",,0.0
187,1,0.910611629486084,"[811.023681640625, 371.2472839355469, 1395.0020751953125, 1021.1924438476562]",,0.0
188,1,0.9093062877655029,"[811.2510986328125, 372.32562255859375, 1396.2122802734375, 1021.5503540039062]",,0.0
189,1,0.9094337821006775,"[812.4736938476562, 371.55963134765625, 1403.1290283203125, 1020.87060546875]",,0.0
190,1,0.9053799510002136,"[812.5444946289062, 370.2074890136719, 1407.6846923828125, 1020.41796875]",,0.0
191,1,0.905036211013794,"[812.0035400390625, 368.4542541503906, 1410.0601806640625, 1019.6463012695312]",,0.0
192,1,0.9050278663635254,"[812.15283203125, 367.9026184082031, 1410.9462890625, 1019.3591918945312]",,0.0
193,1,0.9051322340965271,"[812.8027954101562, 364.8718566894531, 1413.7017822265625, 1019.8055419921875]",,0.0
194,1,0.9027346968650818,"[811.5916137695312, 362.8702392578125, 1413.1741943359375, 1020.6753540039062]",,0.0
195,1,0.9042931795120239,"[813.3881225585938, 361.43096923828125, 1414.6812744140625, 1019.318115234375]",,0.0
196,1,0.9038799405097961,"[813.4618530273438, 361.5113220214844, 1414.5936279296875, 1019.3540649414062]",,0.0
197,1,0.9010604619979858,"[818.9550170898438, 357.0129699707031, 1418.8406982421875, 1019.4712524414062]",,0.0
198,1,0.9020031690597534,"[822.9888916015625, 354.3202209472656, 1421.7144775390625, 1020.15966796875]",,0.0
199,1,0.9001312255859375,"[829.5184936523438, 354.1935119628906, 1426.0830078125, 1020.6687622070312]",,0.0
200,1,0.8945006132125854,"[824.4527587890625, 352.4755554199219, 1427.0355224609375, 1019.5284423828125]",,0.0
201,1,0.8951160907745361,"[823.3464965820312, 352.5747985839844, 1427.880126953125, 1019.4498291015625]",,0.0
202,1,0.8931169509887695,"[826.7766723632812, 352.8800354003906, 1431.3291015625, 1019.8217163085938]",,0.0
203,1,0.8901689648628235,"[829.1238403320312, 351.7391662597656, 1434.03125, 1019.0054931640625]",,0.0
204,1,0.9016541838645935,"[837.24462890625, 351.1192321777344, 1434.212890625, 1019.2371215820312]",,0.0
205,1,0.9014858603477478,"[839.8305053710938, 351.2102966308594, 1433.3775634765625, 1019.8277587890625]",,0.0
206,1,0.8995769619941711,"[834.0410766601562, 349.6073303222656, 1433.0352783203125, 1019.3003540039062]",,0.0
207,1,0.898327112197876,"[836.3441772460938, 345.28582763671875, 1437.3597412109375, 1019.3419189453125]",,0.0
208,1,0.8896986246109009,"[836.9078979492188, 341.32281494140625, 1445.39990234375, 1019.5791015625]",,0.0
209,1,0.8898956179618835,"[835.5712890625, 339.949462890625, 1446.97802734375, 1019.7091064453125]",,0.0
210,1,0.889667272567749,"[834.0347900390625, 340.8293151855469, 1449.82373046875, 1019.1257934570312]",,0.0
211,1,0.8899504542350769,"[838.30419921875, 341.4729309082031, 1453.9237060546875, 1019.3265380859375]",,0.0
212,1,0.8893192410469055,"[839.0852661132812, 340.9089660644531, 1457.031494140625, 1019.3475341796875]",,0.0
213,1,0.8950330018997192,"[843.1993408203125, 339.0684814453125, 1463.116943359375, 1019.34765625]",,0.0
214,1,0.8941907286643982,"[844.2615966796875, 338.5703125, 1464.7667236328125, 1019.7858276367188]",,0.0
215,1,0.8980249166488647,"[848.1012573242188, 338.49853515625, 1465.5277099609375, 1020.1309814453125]",,0.0
216,1,0.8892371654510498,"[847.0985717773438, 333.9591979980469, 1464.83837890625, 1020.4879150390625]",,0.0
217,1,0.8896392583847046,"[848.69091796875, 337.7320251464844, 1469.7431640625, 1019.896240234375]",,0.0
218,1,0.8886838555335999,"[848.9220581054688, 339.219970703125, 1471.2325439453125, 1019.591552734375]",,0.0
219,1,0.9055355787277222,"[859.8111572265625, 336.0284118652344, 1479.3641357421875, 1020.5827026367188]",,0.0
220,1,0.9016582369804382,"[863.1347045898438, 330.99761962890625, 1471.8680419921875, 1018.5750122070312]",,0.0
221,1,0.90760338306427,"[868.8761596679688, 329.6504821777344, 1465.427001953125, 1013.6470336914062]",,0.0
222,1,0.9069854617118835,"[868.2001342773438, 328.8201599121094, 1464.0201416015625, 1015.7843627929688]",,0.0
223,1,0.8854796886444092,"[864.1398315429688, 341.65167236328125, 1440.0927734375, 1007.3392944335938]",voie1,0.0152
224,1,0.8989120125770569,"[862.612060546875, 340.7752380371094, 1430.0989990234375, 1002.4000854492188]",,0.0
225,1,0.897257924079895,"[867.4525146484375, 338.0927429199219, 1430.7847900390625, 996.95654296875]",,0.0
226,1,0.8928297758102417,"[866.4631958007812, 341.6321716308594, 1417.1751708984375, 995.6211547851562]",,0.0
227,1,0.8928840160369873,"[867.1785888671875, 342.0242614746094, 1416.541015625, 997.6530151367188]",,0.0
228,1,0.8897247910499573,"[865.031005859375, 340.7038879394531, 1414.1829833984375, 990.55908203125]",,0.0
229,1,0.8888570666313171,"[864.3076171875, 335.18817138671875, 1411.5595703125, 989.9024047851562]",,0.0
230,1,0.8765723705291748,"[871.6742553710938, 341.8459777832031, 1413.77490234375, 966.3356323242188]",voie1,0.0157
231,1,0.87629634141922,"[873.1393432617188, 343.28802490234375, 1416.1441650390625, 960.3502197265625]",voie1,0.0134
232,1,0.8837765455245972,"[870.7980346679688, 341.7135925292969, 1413.12109375, 965.4918823242188]",voie1,0.0181
233,1,0.8883171677589417,"[867.0616455078125, 357.4540710449219, 1401.3255615234375, 969.5020141601562]",,0.0
234,1,0.8969768285751343,"[865.11865234375, 368.81439208984375, 1384.88720703125, 969.83642578125]",,0.0
235,1,0.8970149755477905,"[865.803466796875, 371.2988586425781, 1382.8448486328125, 971.409912109375]",,0.0
236,1,0.8984860181808472,"[865.3463745117188, 375.7059326171875, 1374.941650390625, 970.0573120117188]",,0.0
237,1,0.8834014534950256,"[864.9900512695312, 375.07244873046875, 1366.0064697265625, 944.6473999023438]",voie1,0.031
